centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	latitude	longitude	prop_urban
gower	NA	g258	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	24	8	2004	unknown	undet	d	51.708124	-4.2780103	10.01194268
gower	NA	g259	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	30	8	2004	natural	metab	d	51.809849	-2.7164906	53.18471338
gower	NA	g26	owl	Strigidae	Athene noctua	little owl	NA	juv	11	7	2001	human	habitat	r	51.404145	-3.2693763	84.375
gower	NA	g260	owl	Strigidae	Strix aluco	tawny owl	NA	ad	11	9	2004	human	veh	r	51.824524	-4.0618484	7.643312102
gower	NA	g261	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	9	2004	unknown	trauma	d	51.537077	-3.1980951	83.49920382
gower	NA	g262	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	juv	15	9	2004	unknown	undet	r	51.670134	-4.0967683	31.98646497
gower	NA	g263	owl	Strigidae	Strix aluco	tawny owl	NA	ad	17	9	2004	human	pers	r	51.771955	-3.0854616	51.37340764
gower	NA	g264	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	18	9	2004	unknown	trauma	d	52.226883	-2.7392915	68.07324841
gower	NA	g265	owl	Tytonidae	Tyto alba	barn owl	F	juv	20	9	2004	human	veh	r	51.193667	-2.6024213	5.53343949
gower	NA	g266	owl	Tytonidae	Tyto alba	barn owl	NA	ad	22	9	2004	human	veh	d	51.857615	-4.312115	34.21538657
gower	NA	g267	raptor	Falconidae	Falco tinnunculus	common kestrel	M	ad	22	9	2004	human	veh	d	51.633999	-3.6572553	33.89729299
gower	NA	g268	owl	Strigidae	Strix aluco	tawny owl	NA	juv	27	9	2004	natural	infect	d	51.809849	-2.7164906	53.18471338
gower	NA	g269	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	10	2004	unknown	undet	r	51.74144	-3.2599805	11.74363057
gower	NA	g27	raptor	Accipitridae	Buteo buteo	buzzard	M	ad	12	7	2001	human	pers	r	52.022674	-3.8814698	0
gower	NA	g270	raptor	Accipitridae	Accipiter nisus	sparrowhawk	F	juv	8	10	2004	unknown	undet	d	51.868064	-4.1902144	7.842356688
gower	NA	g271	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	10	2004	human	veh	d	51.857615	-4.312115	34.21538657
gower	NA	g272	owl	Strigidae	Strix aluco	tawny owl	NA	ad	12	10	2004	unknown	trauma	d	51.618238	-4.0308135	53.26433121
gower	NA	g273	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	17	10	2004	natural	metab	r	51.794412	-4.0865778	44.98407643
gower	NA	g274	raptor	Falconidae	Falco tinnunculus	common kestrel	M	juv	20	10	2004	unknown	undet	d	51.630683	-3.8204085	50.77627389
gower	NA	g275	owl	Strigidae	Asio flammeus	short eared owl	NA	ad	26	10	2004	unknown	undet	d	52.022674	-3.8814698	0
gower	NA	g276	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	juv	28	10	2004	unknown	undet	d	52.315576	-4.0567269	2.806528662
gower	NA	g277	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	11	2004	unknown	trauma	d	51.57409	-3.7575351	72.37261146
gower	NA	g278	raptor	Accipitridae	Buteo buteo	buzzard	M	juv	12	11	2004	human	veh	r	51.738636	-3.4988701	41.56050955
gower	NA	g279	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	12	11	2004	unknown	undet	d	51.66939	-3.9304223	74.74124204
gower	NA	g28	raptor	Accipitridae	Buteo buteo	buzzard	F	ad	19	7	2001	natural	metab	r	52.442809	-3.5565026	8.140923567
gower	NA	g280	owl	Strigidae	Strix aluco	tawny owl	NA	ad	15	11	2004	human	build	r	51.704265	-2.9029474	26.93073248
gower	NA	g281	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	3	12	2004	human	veh	d	52.903306	-4.6198059	2.344855468
gower	NA	g282	raptor	Accipitridae	Milvus milvus	red kite	NA	juv	30	12	2004	unknown	undet	r	53.049145	-4.0631492	0
gower	NA	g284	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	18	1	2005	human	veh	d	51.669264	-3.1972421	77.16958599
gower	NA	g285	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	1	2005	unknown	trauma	d	51.847128	-4.6799671	6.031050955
gower	NA	g286	raptor	Falconidae	Falco tinnunculus	common kestrel	M	juv	24	1	2005	human	build	d	51.761816	-3.2880791	35.11146497
gower	NA	g287	owl	Strigidae	Strix aluco	tawny owl	NA	juv	24	1	2005	human	veh	d	51.524527	-3.7037302	65.2866242
gower	NA	g288	raptor	Accipitridae	Buteo buteo	buzzard	M	juv	25	1	2005	human	veh	d	51.659977	-3.9011048	84.65366242
gower	NA	g289	owl	Strigidae	Strix aluco	tawny owl	NA	juv	6	2	2005	unknown	undet	r	51.583015	-3.4316787	46.69585987
gower	NA	g29	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	20	7	2001	unknown	trauma	d	52.001299	-4.2302239	5.155254777
gower	NA	g290	raptor	Accipitridae	Accipiter nisus	sparrowhawk	M	NA	11	2	2005	human	build	d	51.620699	-3.9384669	84.33519108
gower	NA	g291	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	26	2	2005	human	veh	r	51.748197	-3.3789526	84.7133758
gower	NA	g292	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	2	2005	human	veh	d	51.946753	-3.3923106	55.23487261
gower	NA	g293	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	1	3	2005	unknown	undet	r	52.005232	-4.0118664	5.234872611
gower	NA	g294	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	3	2005	human	veh	r	51.792756	-4.0270455	12.46019108
gower	NA	g295	owl	Strigidae	Strix aluco	tawny owl	NA	juv	3	3	2005	human	habitat	r	51.57825	-3.2164957	81.34952229
gower	NA	g296	owl	Strigidae	Strix aluco	tawny owl	F	ad	4	3	2005	human	build	r	51.969637	-4.2868868	0.85589172
gower	NA	g297	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	3	2005	human	veh	r	51.57825	-3.2164957	81.34952229
gower	NA	g298	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	3	2005	unknown	undet	d	51.616684	-4.0683015	2.448248408
gower	NA	g299	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	13	3	2005	human	veh	d	51.704265	-2.9029474	26.93073248
gower	NA	g3	owl	Strigidae	Strix aluco	tawny owl	NA	ad	14	2	2001	human	veh	r	51.678838	-4.1622636	93.15286624
gower	NA	g30	owl	Strigidae	Strix aluco	tawny owl	NA	ad	20	7	2001	human	veh	d	51.624618	-4.0773311	14.53025478
