centre_id	centre_id_2	centre_ref	group	family	species	common	sex	age	dd	mm	yy	type	cause	fate	lat	long	buff_rad	prop_urban
cuan	2013	1315	owl	Strigidae	Strix aluco	tawny owl	NA	ad	29	8	2013	human	veh	d	52.28947	-3.440926	1000	0.89623581
secret_world	NA	1316	owl	Strigidae	Strix aluco	tawny owl	NA	juv	6	6	2011	natural	orph	d	51.22997	-2.81464	1000	15.7538339
cuan	2017	1320	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	27	6	2017	unknown	trauma	d	52.537798	-2.425428	1000	70.58354909
cuan	2013	1322	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	30	8	2013	human	build	d	52.659388	-2.462403	1000	55.2699741
cuan	2017	1333	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	6	2017	unknown	trauma	d	52.596052	-2.559227	1000	21.97014925
secret_world	NA	1333	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	1000	3.129360175
secret_world	NA	1334	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	1000	3.129360175
secret_world	NA	1335	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	1000	3.129360175
secret_world	NA	1336	owl	Strigidae	Athene noctua	little owl	NA	juv	7	6	2011	human	habitat	r	51.13914	-3.099172	1000	3.129360175
cuan	2014	1345	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	23	8	2014	human	build	r	52.644654	-2.091571	1000	36.1575179
cuan	2014	1369	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	26	8	2014	human	veh	d	52.849521	-3.026871	1000	19.64605289
cuan	2017	1378	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	1	7	2017	human	veh	d	52.671452	-2.683959	1000	4.582586173
cuan	2015	1382	raptor	Accipitridae	Milvus milvus	red kite	NA	ad	21	7	2015	unknown	undet	r	52.359724	-2.949592	1000	9.251890171
cuan	2017	1401	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	3	7	2017	unknown	undet	d	52.678439	-2.679455	1000	1.693564455
cuan	2016	1403	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	7	2016	human	veh	d	52.609693	-2.547206	1000	0.936628139
cuan	2015	1405	owl	Strigidae	Strix aluco	tawny owl	NA	ad	23	7	2015	human	veh	d	52.648233	-2.887871	1000	19.45107399
cuan	2016	1409	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	7	2016	human	veh	d	52.419476	-3.03257	1000	10.4079602
cuan	2016	1444	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	24	7	2016	unknown	trauma	r	52.449915	-2.051112	1000	85.85918854
cuan	2017	1453	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	5	7	2017	human	veh	r	52.527859	-2.773876	1000	2.326968974
cuan	2014	1471	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	13	9	2014	unknown	trauma	d	52.488949	-2.411351	1000	4.299363057
cuan	2015	1480	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	30	7	2015	unknown	trauma	r	52.648233	-2.887871	1000	19.45107399
cuan	2014	1483	raptor	Falconidae	Falco subbuteo	hobby	NA	NA	15	9	2014	unknown	undet	r	52.279278	-2.674009	1000	1.852220673
cuan	2016	1516	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	30	7	2016	unknown	undet	r	52.509096	-1.963903	1000	80.24273776
cuan	2013	1524	owl	Strigidae	Strix aluco	tawny owl	NA	ad	9	10	2013	human	fen	r	52.63444	-2.440203	1000	75.29832936
cuan	2017	1562	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	10	7	2017	natural	metab	d	52.303832	-2.418184	1000	1.135458167
cuan	2014	1563	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	9	2014	human	veh	r	52.515798	-2.414771	1000	5.957362024
cuan	2016	1569	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	2	8	2016	human	veh	r	52.338745	-2.732942	1000	2.17174736
cuan	2015	1584	raptor	Falconidae	Falco subbuteo	hobby	m	ad	8	8	2015	human	build	d	52.468012	-2.956615	1000	4.024706117
cuan	2014	1592	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	2	10	2014	unknown	trauma	d	52.510634	-2.496226	1000	2.069651741
cuan	2015	1592	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	9	8	2015	human	veh	d	52.420569	-3.030172	1000	10.39426523
cuan	2016	1600	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	6	8	2016	human	veh	d	52.557694	-2.522402	1000	1.730654466
cuan	2016	1601	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	6	8	2016	natural	infect	d	52.765061	-3.274026	1000	12.83124128
cuan	2017	1610	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	12	7	2017	unknown	undet	r	52.6577	-2.398234	1000	3.504579849
cuan	2014	1612	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	10	2014	unknown	trauma	d	52.76864	-2.915119	1000	7.960199005
cuan	2017	1614	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	12	7	2017	unknown	undet	d	52.602474	-2.31069	1000	2.37193542
cuan	2016	1620	owl	Strigidae	Strix aluco	tawny owl	NA	NA	7	8	2016	natural	infect	r	52.462111	-2.74413	1000	1.136363636
cuan	2013	1628	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	11	2013	human	fen	d	52.611527	-2.483412	1000	34.88047809
cuan	2014	1628	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	ad	10	10	2014	human	pers	d	52.696433	-2.438098	1000	67.7425782
cuan	2013	1632	owl	Strigidae	Strix aluco	tawny owl	NA	NA	10	11	2013	natural	infect	d	52.540117	-2.809728	1000	35.79240406
cuan	2016	1663	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	12	8	2016	human	veh	r	52.713587	-2.574064	1000	8.555511341
secret_world	NA	1665	owl	Strigidae	Strix aluco	tawny owl	NA	juv	28	6	2011	unknown	undet	r	50.984686	-3.243752	1000	31.4638027
cuan	2013	1669	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	22	1	2013	human	veh	d	52.631254	-2.434585	1000	56.61354582
cuan	2016	1683	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	13	8	2016	unknown	trauma	d	52.678657	-2.953286	1000	5.608591885
cuan	2014	1700	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	8	11	2014	unknown	trauma	d	52.440469	-2.837411	1000	26.07917247
cuan	2013	1702	owl	Strigidae	Strix aluco	tawny owl	NA	NA	10	12	2013	human	build	r	52.595775	-2.559334	1000	22.05853076
cuan	2013	1705	raptor	Accipitridae	Buteo buteo	buzzard	f	ad	7	12	2013	human	veh	r	52.381312	-2.730735	1000	11.63484487
cuan	2013	1710	owl	Strigidae	Strix aluco	tawny owl	NA	NA	11	12	2013	human	build	d	52.616509	-2.850803	1000	1.949472847
cuan	2016	1714	owl	Strigidae	Strix aluco	tawny owl	NA	ad	15	8	2016	human	veh	d	52.47594	-2.719614	1000	1.674307355
cuan	2013	1715	owl	Strigidae	Strix aluco	tawny owl	m	ad	14	12	2013	natural	infect	d	52.595775	-2.559334	1000	22.05853076
cuan	2013	1717	owl	Strigidae	Strix aluco	tawny owl	m	ad	16	12	2013	human	build	r	52.595775	-2.559334	1000	22.05853076
cuan	2014	1717	raptor	Falconidae	Falco tinnunculus	common kestrel	m	NA	18	11	2014	unknown	trauma	d	52.527504	-2.775212	1000	2.331606218
cuan	2016	1722	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	16	8	2016	human	pers	d	52.597134	-2.559293	1000	21.87001595
cuan	2015	1740	owl	Strigidae	Athene noctua	little owl	NA	juv	25	8	2015	unknown	trauma	d	52.754873	-2.617239	1000	8.779613777
cuan	2014	1756	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	7	12	2014	natural	pred	d	52.542761	-2.800824	1000	34.07732164
cuan	2015	1766	owl	Strigidae	Strix aluco	tawny owl	f	ad	29	8	2015	human	veh	d	52.52815	-2.155842	1000	11.43654114
cuan	2014	1774	owl	Strigidae	Strix aluco	tawny owl	m	ad	27	12	2014	unknown	undet	r	52.857144	-3.056414	1000	80.85191083
cuan	2015	1784	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	31	8	2015	human	elec	d	52.611088	-2.481318	1000	35.16746411
cuan	2014	1789	owl	Strigidae	Strix aluco	tawny owl	f	juv	20	12	2014	human	veh	d	52.66133	-3.143335	1000	62.27843059
cuan	2016	1790	owl	Strigidae	Strix aluco	tawny owl	NA	ad	21	8	2016	human	fen	d	52.268897	-2.720544	1000	0.856403107
cuan	2014	1792	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	22	12	2014	human	veh	d	52.533548	-2.434022	1000	51.66301534
cuan	2014	1793	owl	Tytonidae	Tyto alba	barn owl	m	ad	23	12	2014	human	veh	r	52.633442	-2.605038	1000	9.696727853
cuan	2016	1805	owl	Strigidae	Strix aluco	tawny owl	NA	NA	23	8	2016	human	build	d	52.075699	-3.125908	1000	21.81601431
cuan	2015	1816	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	4	9	2015	unknown	trauma	r	52.687579	-2.477731	1000	62.27878306
cuan	2016	1822	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	24	8	2016	unknown	trauma	d	52.824269	-3.026895	1000	4.070231445
cuan	2017	1827	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	23	7	2017	natural	metab	d	52.663025	-2.356171	1000	11.49860502
cuan	2015	1837	owl	Strigidae	Strix aluco	tawny owl	m	ad	6	9	2015	human	build	r	52.776461	-2.709436	1000	8.243727599
cuan	2015	1855	owl	Strigidae	Strix aluco	tawny owl	NA	ad	8	9	2015	human	fen	r	52.583189	-2.428691	1000	1.036475982
cuan	2015	1862	owl	Strigidae	Strix aluco	tawny owl	NA	NA	10	9	2015	unknown	undet	r	52.594731	-2.553858	1000	20.78774617
cuan	2017	1875	raptor	Accipitridae	Buteo buteo	buzzard	m	juv	27	7	2017	human	veh	r	52.688602	-2.641453	1000	4.801753337
cuan	2017	1938	owl	Strigidae	Strix aluco	tawny owl	NA	NA	30	7	2017	human	veh	d	52.765474	-3.271723	1000	12.96554471
cuan	2016	1951	raptor	Falconidae	Falco peregrinus	peregrine falcon	m	juv	7	9	2016	unknown	trauma	r	52.792133	-2.661574	1000	34.74795776
cuan	2015	1958	owl	Tytonidae	Tyto alba	barn owl	f	ad	25	9	2015	natural	metab	r	52.875273	-2.785523	1000	2.088305489
cuan	2015	1977	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	28	9	2015	unknown	trauma	d	52.705013	-3.320652	1000	2.152251893
cuan	2016	1991	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	11	9	2016	human	veh	d	52.529443	-2.940151	1000	2.134024731
cuan	2015	1997	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	3	10	2015	unknown	undet	d	52.8537	-2.712112	1000	28.7788385
cuan	2017	2004	raptor	Falconidae	Falco subbuteo	hobby	NA	ad	2	8	2017	unknown	trauma	r	52.714215	-2.405894	1000	8.750994431
cuan	2015	2005	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	4	10	2015	natural	infect	d	52.706151	-2.761484	1000	68.98129725
cuan	2015	2030	owl	Strigidae	Strix aluco	tawny owl	NA	ad	6	10	2015	unknown	undet	r	53.295564	-1.636255	1000	10.18131102
cuan	2016	2031	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	15	9	2016	unknown	trauma	d	52.756562	-2.388044	1000	21.42999403
cuan	2015	2035	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	10	10	2015	unknown	trauma	d	52.305975	-2.595759	1000	23.02644661
cuan	2016	2035	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	16	9	2016	human	veh	d	52.592568	-2.572765	1000	8.590176974
cuan	2016	2044	owl	Tytonidae	Tyto alba	barn owl	NA	ad	18	9	2016	unknown	trauma	r	52.790287	-2.856389	1000	16.69319538
cuan	2015	2069	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	15	10	2015	unknown	trauma	d	52.61522	-2.693984	1000	4.737261146
cuan	2015	2079	owl	Strigidae	Strix aluco	tawny owl	f	ad	17	10	2015	natural	infect	d	52.441584	-2.483822	1000	2.948207171
cuan	2017	2094	owl	Strigidae	Strix aluco	tawny owl	NA	NA	9	8	2017	unknown	trauma	r	52.614965	-2.489278	1000	29.48896401
cuan	2015	2118	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	juv	23	10	2015	natural	infect	d	52.905008	-2.722803	1000	0.397851601
cuan	2016	2118	owl	Strigidae	Strix aluco	tawny owl	NA	NA	26	9	2016	unknown	trauma	d	52.445642	-2.840524	1000	23.0125523
cuan	2015	2167	owl	Strigidae	Strix aluco	tawny owl	NA	ad	31	10	2015	natural	infect	d	52.662271	-2.999942	1000	0.716988648
cuan	2016	2174	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	juv	4	10	2016	unknown	undet	d	52.526004	-2.06636	1000	95.52149682
secret_world	NA	2203	owl	Tytonidae	Tyto alba	barn owl	NA	ad	27	7	2011	human	veh	d	51.267484	-2.869875	1000	0.69637883
cuan	2016	2204	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	9	10	2016	human	veh	r	52.906648	-2.900286	1000	35.28591353
cuan	2015	2209	owl	Strigidae	Strix aluco	tawny owl	NA	NA	9	11	2015	unknown	undet	d	52.490051	-2.998438	1000	22.4079602
cuan	2015	2217	owl	Tytonidae	Tyto alba	barn owl	f	ad	11	11	2015	human	veh	r	52.668005	-2.76135	1000	21.48266242
cuan	2016	2241	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	16	10	2016	human	veh	r	52.543838	-2.488993	1000	1.592356688
cuan	2015	2244	owl	Tytonidae	Tyto alba	barn owl	m	ad	20	11	2015	unknown	trauma	d	52.540699	-2.803481	1000	40.91089897
cuan	2017	2254	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	21	8	2017	human	pers	d	52.440084	-2.833278	1000	26.17436306
cuan	2015	2299	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	15	12	2015	unknown	undet	d	52.793663	-2.901365	1000	10.28446389
cuan	2015	2314	owl	Strigidae	Strix aluco	tawny owl	NA	NA	28	12	2015	natural	infect	d	52.367762	-2.713849	1000	61.44050935
cuan	2017	2314	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	25	8	2017	human	build	r	52.772112	-2.411608	1000	13.78555799
cuan	2016	2339	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	8	11	2016	human	veh	d	52.481418	-2.119984	1000	98.44559585
cuan	2017	2347	raptor	Accipitridae	Accipiter nisus	sparrowhawk	m	ad	27	8	2017	human	attack	d	52.769516	-2.917953	1000	8.602150538
cuan	2016	2354	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	12	11	2016	human	veh	d	52.437277	-2.832722	1000	22.39489938
cuan	2017	2359	owl	Tytonidae	Tyto alba	barn owl	NA	NA	28	8	2017	natural	infect	d	52.753226	-2.605027	1000	12.11638103
cuan	2016	2388	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	20	11	2016	unknown	undet	d	52.650084	-2.400025	1000	4.384216819
cuan	2017	2401	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	31	8	2017	human	veh	d	52.374043	-2.601572	1000	5.93389088
cuan	2016	2402	owl	Strigidae	Strix aluco	tawny owl	NA	NA	23	11	2016	natural	metab	d	52.906648	-2.900286	1000	35.28591353
secret_world	NA	2450	owl	Strigidae	Strix aluco	tawny owl	NA	ad	9	8	2011	human	veh	d	51.225776	-2.843515	1000	4.864433812
cuan	2016	2466	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	18	12	2016	unknown	trauma	d	52.679648	-2.759033	1000	40.18282989
cuan	2017	2475	owl	Strigidae	Strix aluco	tawny owl	NA	ad	5	9	2017	unknown	undet	d	52.468277	-2.95583	1000	3.982477101
cuan	2016	2480	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	26	12	2016	unknown	undet	d	52.687389	-2.412358	1000	37.60938743
cuan	2016	2483	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	27	12	2016	human	pers	r	52.491804	-2.998644	1000	22.19570406
secret_world	NA	2485	owl	Strigidae	Strix aluco	tawny owl	NA	ad	19	8	2011	natural	metab	d	51.397843	-2.85584	1000	8.935323383
cuan	2016	2489	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	NA	29	12	2016	human	pers	d	52.857144	-3.056407	1000	80.86800717
secret_world	NA	2513	owl	Tytonidae	Tyto alba	barn owl	NA	ad	20	8	2011	unknown	trauma	d	51.091316	-2.893462	1000	8.698248408
cuan	2017	2516	owl	Tytonidae	Tyto alba	barn owl	NA	NA	9	9	2017	unknown	trauma	d	52.5647	-2.595817	1000	2.647292994
cuan	2017	2518	owl	Strigidae	Strix aluco	tawny owl	m	ad	9	9	2017	unknown	undet	r	52.638933	-2.521491	1000	9.743487771
cuan	2017	2620	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	18	9	2017	natural	infect	d	52.403603	-2.884545	1000	2.907787293
cuan	2017	2795	owl	Tytonidae	Tyto alba	barn owl	m	ad	6	10	2017	unknown	undet	r	52.419476	-3.032585	1000	10.41210432
secret_world	NA	2863	owl	Tytonidae	Tyto alba	barn owl	NA	ad	9	9	2011	unknown	undet	r	51.121938	-3.24211	1000	2.64940239
cuan	2017	2911	raptor	Falconidae	Falco tinnunculus	common kestrel	NA	NA	18	10	2017	unknown	undet	d	52.634801	-2.280865	1000	34.26921545
cuan	2017	2926	owl	Strigidae	Strix aluco	tawny owl	NA	juv	20	10	2017	unknown	undet	d	52.440538	-2.263653	1000	1.832304322
secret_world	NA	2966	owl	Tytonidae	Tyto alba	barn owl	NA	ad	14	9	2011	human	veh	d	51.117212	-3.41086	1000	0.039800995
cuan	2017	2999	owl	Strigidae	Strix aluco	tawny owl	NA	juv	30	10	2017	unknown	undet	d	52.561838	-2.151342	1000	81.77290837
cuan	2017	3019	owl	Strigidae	Strix aluco	tawny owl	NA	ad	1	11	2017	unknown	undet	r	52.749788	-2.604053	1000	8.515718265
cuan	2017	3051	raptor	Accipitridae	Buteo buteo	buzzard	NA	NA	4	11	2017	natural	infect	d	52.540711	-2.62273	1000	2.312138728
cuan	2017	3060	owl	Strigidae	Strix aluco	tawny owl	f	juv	15	11	2017	human	veh	r	52.418468	-2.272512	1000	5.877664873
secret_world	NA	3095	owl	Tytonidae	Tyto alba	barn owl	NA	ad	29	9	2011	human	veh	r	51.199666	-3.136292	1000	5.012930177
secret_world	NA	3119	owl	Strigidae	Asio flammeus	short eared owl	NA	ad	2	10	2011	unknown	trauma	r	51.215022	-3.011838	1000	0.856915106
cuan	2017	3127	owl	Strigidae	Strix aluco	tawny owl	NA	juv	21	11	2017	human	fen	r	52.449556	-2.368434	1000	9.537055434
cuan	2017	3185	owl	Strigidae	Strix aluco	tawny owl	NA	NA	2	12	2017	human	fen	d	52.597133	-2.559299	1000	21.88747007
cuan	2017	3188	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	3	12	2017	human	veh	r	52.504414	-2.760322	1000	1.952191235
cuan	2017	3191	owl	Tytonidae	Tyto alba	barn owl	f	ad	4	12	2017	human	veh	d	52.60673	-2.764488	1000	2.483608186
cuan	2017	3208	raptor	Accipitridae	Buteo buteo	buzzard	NA	ad	11	12	2017	natural	metab	d	52.53918	-2.551769	1000	2.545743835
cuan	2017	3221	raptor	Accipitridae	Buteo buteo	buzzard	NA	juv	15	12	2017	human	veh	r	52.512513	-2.661215	1000	0.238616027
cuan	2017	3278	raptor	Accipitridae	Buteo buteo	buzzard	m	ad	31	12	2017	human	veh	r	52.680953	-2.442894	1000	80.10741993
secret_world	NA	3287	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	ad	24	10	2011	unknown	trauma	r	51.23832	-2.966458	1000	9.371884347
secret_world	NA	3488	owl	Strigidae	Strix aluco	tawny owl	NA	ad	29	11	2011	human	veh	r	51.135028	-2.84158	1000	4.864433812
secret_world	NA	3633	owl	Strigidae	Strix aluco	tawny owl	NA	ad	30	12	2011	human	veh	d	51.262129	-2.886848	1000	0.657108722
secret_world	NA	3657	owl	Tytonidae	Tyto alba	barn owl	f	juv	6	1	2012	unknown	trauma	d	51.47421	-2.721111	1000	25.31418312
secret_world	NA	3745	owl	Strigidae	Strix aluco	tawny owl	NA	ad	27	1	2012	human	veh	d	51.14287	-2.858474	1000	4.457711443
secret_world	NA	3891	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	4	3	2012	human	veh	d	51.122685	-2.984157	1000	63.1914047
secret_world	NA	3902	raptor	Falconidae	Falco peregrinus	peregrine falcon	f	ad	6	3	2012	human	veh	d	51.161667	-3.077717	1000	2.508960573
secret_world	NA	3913	owl	Tytonidae	Tyto alba	barn owl	NA	ad	9	3	2012	unknown	trauma	d	51.203264	-2.667626	1000	28.95783612
secret_world	NA	4064	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	ad	31	3	2012	natural	pred	r	51.338357	-2.883996	1000	6.617500498
secret_world	NA	4065	owl	Tytonidae	Tyto alba	barn owl	NA	ad	31	3	2012	human	veh	d	50.979269	-2.782612	1000	6.601710082
secret_world	NA	4140	owl	Strigidae	Strix aluco	tawny owl	NA	NA	9	4	2012	unknown	trauma	d	51.083273	-3.0431	1000	0.457984867
secret_world	NA	4170	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	NA	11	4	2012	human	attack	d	51.136063	-2.97882	1000	63.19776715
secret_world	NA	4604	owl	Strigidae	Strix aluco	tawny owl	NA	juv	11	5	2012	natural	orph	r	51.105112	-2.317923	1000	1.016949153
secret_world	NA	4711	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	ad	16	5	2012	human	veh	d	51.251365	-2.958525	1000	8.541914978
secret_world	NA	5187	owl	Strigidae	Athene noctua	little owl	NA	ad	3	6	2012	natural	orph	r	51.133121	-2.944653	1000	5.624006359
secret_world	NA	5219	owl	Strigidae	Strix aluco	tawny owl	NA	juv	6	5	2012	natural	orph	r	51.275867	-2.410168	1000	1.016341172
secret_world	NA	5236	owl	Strigidae	Strix aluco	tawny owl	NA	ad	7	6	2012	unknown	undet	r	51.073781	-2.855063	1000	1.415470494
secret_world	NA	5415	owl	Tytonidae	Tyto alba	barn owl	NA	ad	17	6	2012	unknown	trauma	d	51.134017	-3.02519	1000	45.71144279
secret_world	NA	5442	owl	Strigidae	Strix aluco	tawny owl	NA	juv	18	6	2012	human	veh	d	51.001403	-2.818296	1000	3.4640653
secret_world	NA	5729	raptor	Accipitridae	Accipiter nisus	sparrowhawk	f	juv	3	7	2012	unknown	undet	r	51.494221	-2.661124	1000	43.42367477
secret_world	NA	5753	raptor	Accipitridae	Accipiter nisus	sparrowhawk	NA	juv	3	7	2012	unknown	trauma	d	50.945146	-2.979517	1000	6.365625622
secret_world	NA	6253	owl	Strigidae	Athene noctua	little owl	NA	ad	27	7	2012	human	veh	r	50.94785	-2.969947	1000	7.611077904
secret_world	NA	6603	owl	Strigidae	Strix aluco	tawny owl	NA	ad	15	8	2012	human	veh	d	51.313256	-2.820797	1000	20.46224347
secret_world	NA	6813	owl	Strigidae	Athene noctua	little owl	NA	ad	27	8	2012	unknown	undet	r	51.218276	-2.952658	1000	14.56175299
secret_world	NA	6876	owl	Strigidae	Strix aluco	tawny owl	NA	juv	1	9	2012	unknown	trauma	d	51.012915	-2.507585	1000	1.076555024
secret_world	NA	7147	owl	Strigidae	Strix aluco	tawny owl	NA	NA	27	9	2012	unknown	undet	d	51.164488	-2.580445	1000	8.569151056
secret_world	NA	7204	owl	Tytonidae	Tyto alba	barn owl	NA	ad	4	10	2012	human	veh	d	50.978858	-2.721918	1000	10.16138673
secret_world	NA	7214	owl	Strigidae	Athene noctua	little owl	NA	NA	6	10	2012	human	veh	r	51.266281	-2.906512	1000	5.426356589
secret_world	NA	7302	owl	Strigidae	Strix aluco	tawny owl	NA	ad	17	10	2012	unknown	trauma	d	51.270561	-2.12444	1000	15.45201115
secret_world	NA	7314	owl	Strigidae	Strix aluco	tawny owl	NA	ad	18	10	2012	human	veh	r	51.168696	-2.556246	1000	0.437636761
secret_world	NA	7492	owl	Strigidae	Strix aluco	tawny owl	f	ad	15	11	2012	unknown	trauma	r	51.148125	-2.505131	1000	15.35244922
secret_world	NA	7532	owl	Strigidae	Asio flammeus	short eared owl	NA	NA	25	11	2012	human	veh	d	51.393118	-2.825623	1000	32.94866693
secret_world	NA	7533	raptor	Falconidae	Falco peregrinus	peregrine falcon	NA	ad	25	11	2012	unknown	trauma	d	51.104812	-2.97551	1000	8.709484987
secret_world	NA	7543	owl	Strigidae	Strix aluco	tawny owl	NA	NA	28	11	2012	unknown	trauma	d	51.21224	-2.377827	1000	6.33718613
secret_world	NA	7589	owl	Strigidae	Strix aluco	tawny owl	NA	NA	5	12	2012	unknown	trauma	r	51.431876	-2.647401	1000	23.56104362
secret_world	NA	7593	owl	Strigidae	Strix aluco	tawny owl	NA	ad	6	12	2012	unknown	trauma	d	51.122995	-3.022518	1000	49.62181529
secret_world	NA	7608	owl	Strigidae	Strix aluco	tawny owl	NA	NA	12	10	2012	human	veh	d	51.437321	-2.492879	1000	64.64143426
secret_world	NA	7662	owl	Tytonidae	Tyto alba	barn owl	NA	ad	18	12	2012	human	veh	d	50.941185	-2.68025	1000	30.76770088
secret_world	NA	7841	owl	Strigidae	Asio otus	long eared owl	NA	ad	12	2	2013	human	pers	r	51.29314	-3.005115	1000	23.95854096
secret_world	NA	7887	owl	Strigidae	Strix aluco	tawny owl	NA	NA	24	2	2013	unknown	undet	d	51.272152	-2.413752	1000	1.055987248
secret_world	NA	8078	owl	Tytonidae	Tyto alba	barn owl	NA	ad	2	4	2013	unknown	undet	r	51.330721	-2.541539	1000	12.71422878
